"id","title","longitude","latitude","city","area","room_type","floor","size","oriented","price","unit_price","decoration","Fangtianxia_data_source","age","elevator"
"1981","南向三居室 高楼层无遮挡 采光好视野好 装修保持的好","116.30780792236328125000","39.83785629272460937500","北京","丰台","3室2厅2卫","高层楼层（共18层）","116.53平米","南","7350000","63074元/平米","精装修","3","2000年","无"
"1982","棕榈泉新出大平层独梯独户，重新装修保养好","116.48655700683593750000","39.93864059448242187500","北京","朝阳","4室2厅4卫","低层楼层（共29层）","370平米","南","34990000","94568元/平米","精装修","3","2002年","有"
"1983","人人可买，总价98万准现房，石门国贸20分，7站到望京","116.63792419433593750000","40.11359024047851562500","北京","顺义","2室1厅2卫","高层楼层（共10层）","47平米","南北","1000000","21277元/平米","精装修","3","2018年","无"
"1984","保利 毛坯独栋别墅 三层设计 170平米花园 临水系 有钥匙","116.22456359863281250000","40.04333877563476562500","北京","海淀","4室2厅3卫","低层地上层数（共1层）","451.63平米","东","23000000","50927元/平米","毛坯","3","2008年","无"
"1985","双卧朝南，客厅朝南，满五年，业主名下住房","116.65167999267578125000","39.89593505859375000000","北京","通州","3室1厅1卫","高层楼层（共6层）","117.05平米","南北","5400000","46134元/平米","精装修","3","2003年","有"
"1986","莫奈花园 联排别墅前后带院 精装 位置好 适合养老改善","116.53944396972656250000","40.10726165771484375000","北京","顺义","4室2厅4卫","低层地上层数（共1层）","251平米","南","12000000","47809元/平米","精装修","3","2005年","无"
"1987","高层西南向复式下跃 安静不临街 视野无遮挡 临 看房随时！","116.34352111816406250000","39.89278411865234375000","北京","西城","2室1厅2卫","高层楼层（共28层）","109.42平米","西南","10500000","95961元/平米","精装修","3","2005年","无"
"1988","海淀精装四居！带50平阁楼！含软装！房子我看过！社区3套起看","116.35860443115234375000","39.98028182983398437500","北京","海淀","4室2厅3卫","高层楼层（共18层）","177.32平米","南北","34500000","194564元/平米","精装修","3","2016年","有"
"1989","军人品质 为您把关 逢源天赐 观景叠院 正式排卡 预约享优惠","116.34748077392578125000","39.27335357666015625000","北京","北京周边","3室1厅2卫","低层地上层数（共3层）","124平米","南","1480000","11935元/平米","毛坯","3","2018年","无"
"1990","公园大道+户型+看房方便+南向采光+衣帽间+高层视野无遮挡","116.49136352539062500000","39.93813705444335937500","北京","朝阳","3室2厅2卫","中层楼层（共35层）","256平米","南北","26000000","101562元/平米","精装修","3","2002年","有"
"1991","巴克摩界精装修高楼层满五年一套看房方便","116.64546966552734375000","39.89337539672851562500","北京","通州","2室1厅1卫","高层楼层（共12层）","86.94平米","西南","4500000","51760元/平米","中装修","3","2005年","无"
"1992","总部1期东北向一居室小区环境好安静二环边绿意环绕","116.45576477050781250000","39.90355682373046875000","北京","朝阳","1室1厅1卫","低层楼层（共9层）","87.91平米","东","8000000","91002元/平米","精装修","3","2006年","无"
"1993","碧桂园梧杖爱中间楼层南北通透严重低于市场价太合适啦","116.17439270019531250000","39.76787185668945312500","北京","房山","2室2厅1卫","中层楼层（共16层）","92.5平米","南北","2600000","28108元/平米","精装修","3","2013年","无"
"1994","西城区 西环景苑 南北通透三居室 高楼层","116.33728790283203125000","39.89016342163085937500","北京","西城","3室1厅1卫","高层楼层（共19层）","107.69平米","南北","9200000","85430元/平米","中装修","3","2001年","无"
"1995","香河巨富九景湾七十年大产权外地人可以买配套齐全免费更名","116.91282653808593750000","39.70203781127929687500","北京","北京周边","2室1厅1卫","中层楼层（共33层）","86平米","南","1150000","13372元/平米","精装修","3","2013年","无"
"1996","万柳 世纪城 远大园三区 次顶层 南北大三居 带车位 看房方便","116.29323577880859375000","39.96245574951171875000","北京","海淀","3室2厅2卫","低层楼层（共16层）","190.27平米","南北","18800000","98807元/平米","简装修","3","2002年","无"
"1997","红联北村大两居 带客厅 赠送7平米 带电梯 中间层","116.36561584472656250000","39.96030426025390625000","北京","海淀","2室1厅1卫","中层楼层（共14层）","64.3平米","东西","5200000","80871元/平米","精装修","3","1996年","无"
"1998","四合上院、园区中间前后花园、安静舒适3居室、看房预约","116.38473510742187500000","39.89781951904296875000","北京","西城","3室1厅2卫","高层楼层（共11层）","145平米","南北","22980000","158483元/平米","豪华装修","3","2011年","有"
"1999","橡树湾三期 正规四居室 人车分流 南北东三面采光 业主","116.33922576904296875000","40.03812789916992187500","北京","海淀","4室2厅2卫","中层楼层（共29层）","192.16平米","东南","17900000","93152元/平米","精装修","3","2013年","无"
"2000","永恒长城里 精装修叠拼别墅   景观优美","115.93412017822265625000","40.30348968505859375000","北京","北京周边","4室2厅3卫","低层地上层数（共3层）","168平米","南","3760000","22381元/平米","精装修","3","2016年","无"
"2001","小周推荐：东方普罗旺斯 邻水房 花园大 户型前二后三设计","116.45758056640625000000","40.12512969970703125000","北京","昌平","5室3厅4卫","低层地上层数（共1层）","563平米","南","32000000","56838元/平米","精装修","3","2013年","无"
"2002","五道口 东王庄小区 板楼南北向两居 不临街 无遮挡","116.34676361083984375000","40.00474548339843750000","北京","海淀","2室1厅1卫","高层楼层（共5层）","62.62平米","南北","5050000","80645元/平米","中装修","3","1997年","无"
"2003","有钥匙，泛海容郡，科技鼎宅，四环内的平层别墅，身份的象征！","116.49971771240234375000","39.94213485717773437500","北京","朝阳","4室2厅4卫","高层楼层（共25层）","321平米","南北","48000000","149533元/平米","豪华装修","3","2016年","无"
"2004","领行国际 高楼层 全天采光 临","116.44824218750000000000","39.89923477172851562500","北京","东城","3室1厅1卫","中层楼层（共25层）","133平米","东南","9600000","72180元/平米","精装修","3","2004年","有"
"2005","科学城核心区域，188平层5居，三卫，仅售770万，精装带车","116.43388366699218750000","40.13540649414062500000","北京","昌平","5室2厅3卫","高层楼层（共8层）","189平米","南北","7700000","40741元/平米","精装修","3","2013年","有"
"2006","红玺台 东边户南北四居室 双主卧客厅朝南 安静舒适温馨 可看房","116.44415283203125000000","39.98470687866210937500","北京","朝阳","4室2厅3卫","低层楼层（共29层）","224平米","南北","33500000","149554元/平米","精装修","3","2012年","无"
"2007","南北通透三居室+双卧南+户型方正+明厨明卫+非富即贵+价位可谈","116.31794738769531250000","39.91798400878906250000","北京","海淀","3室2厅5卫","高层楼层（共21层）","347.82平米","南北","36800000","105802元/平米","精装修","3","2008年","无"
"2008","尚峰尚水 南北通透 电梯小区 配套齐全 双明卫 钥匙三居室 毛坯","116.19055938720703125000","40.05185317993164062500","北京","海淀","3室2厅2卫","中层楼层（共10层）","131.73平米","南北","8000000","60730元/平米","毛坯","3","2015年","无"
"2009","房天下仲介费1——幸福时光南北两居——真房真价——芜税阳光板","116.26839447021484375000","39.93809127807617187500","北京","海淀","2室2厅1卫","中层楼层（共6层）","86平米","南北","6200000","72093元/平米","精装修","3","2005年","有"
"2010","红玺台：东户310㎡4居室 户型好 高楼层 私家电梯入户 随时看房","116.44415283203125000000","39.98470687866210937500","北京","朝阳","4室2厅3卫","高层楼层（共28层）","310平米","东南","49500000","159677元/平米","精装修","3","2013年","有"
"2011","三华新城南北两居室！交通便利配套成熟！看房方便稳定可签！","116.31285858154296875000","39.85647964477539062500","北京","丰台","2室2厅1卫","中层楼层（共21层）","100.66平米","南北","5600000","55633元/平米","简装修","3","2005年","有"
"2012","南庭新苑 出2室 68平位置好周边设施齐交通方便邻近","116.37551116943359375000","39.81142044067382812500","北京","丰台","2室1厅1卫","高层楼层（共16层）","68平米","南北","2850000","41912元/平米","毛坯","3","2015年","有"
"2013","提香草堂 样板间户型双拼别墅 带装修 送车库  价格美","116.09177398681640625000","39.68745803833007812500","北京","房山","4室2厅3卫","低层地上层数（共1层）","270平米","南","8400000","31111元/平米","精装修","3","2008年","无"
"2014","新推房源 免个税 70年商品房 满五年 中间楼层采光足","116.42945098876953125000","40.11159515380859375000","北京","昌平","2室1厅1卫","中层楼层（共7层）","75平米","南北","3400000","45333元/平米","精装修","3","1999年","有"
"2015","人车分流+正规3居+10号线+再带游泳馆+单价低+紫竹花园 紫竹桥","116.31002044677734375000","39.95016479492187500000","北京","海淀","3室1厅2卫","低层楼层（共29层）","180.6平米","西北","11250000","62292元/平米","简装修","3","2001年","无"
"2016","海淀同万柳档次，我看过原房，小区3套起看，同看万柳书院4套起","116.35860443115234375000","39.98028182983398437500","北京","海淀","4室2厅3卫","中层楼层（共18层）","260平米","南北","47000000","180769元/平米","豪华装修","3","2016年","有"
"2017","实拍视频，霄八全新样板间开放，5588万，50平露台","116.48199462890625000000","39.96971130371093750000","北京","朝阳","4室3厅5卫","中层楼层（共28层）","450平米","南北","55880000","124178元/平米","豪华装修","3","2018年","有"
"2018","剑桥郡3+1 低总价165万 低于市场价20万 业主换房急售","116.28678131103515625000","39.47035980224609375000","北京","北京周边","4室3厅2卫","低层楼层（共18层）","130平米","南北","1650000","12692元/平米","毛坯","3","2014年","无"
"2019","灵秀错层三居室 客厅面宽4.2米 双面采光 中间楼层 采光好 有公园","116.46643066406250000000","39.80630111694335937500","北京","大兴","3室1厅2卫","中层楼层（共6层）","127.8平米","南北","5400000","42254元/平米","精装修","3","2005年","无"
"2020","全新房，可以自己设计风格，业主移民，同看霄八","116.50321197509765625000","39.94762802124023437500","北京","朝阳","5室1厅2卫","高层楼层（共10层）","460平米","南北","93990000","204326元/平米","精装修","3","2014年","有"
